NOMBREDD,P401_1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,1
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,2
TACNA,1
TACNA,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
TUMBES,1
TUMBES,2
TUMBES,1
TUMBES,2
TUMBES,2
TUMBES,2
TUMBES,1
TUMBES,1
PIURA,2
PIURA,2
PIURA,1
PIURA,1
PIURA,1
PIURA,2
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,1
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,2
PIURA,1
PIURA,1
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,1
PIURA,1
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,1
PIURA,2
PIURA,1
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,2
PIURA,1
PIURA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,1
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,NA
CAJAMARCA,NA
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,1
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
CAJAMARCA,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,1
AMAZONAS,2
AMAZONAS,2
AMAZONAS,1
AMAZONAS,2
AMAZONAS,2
AMAZONAS,2
AMAZONAS,1
AMAZONAS,2
AMAZONAS,1
AMAZONAS,2
AMAZONAS,2
AMAZONAS,1
AMAZONAS,1
AMAZONAS,2
AMAZONAS,2
LORETO,2
LORETO,2
LORETO,1
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,1
LORETO,1
LORETO,2
LORETO,2
LORETO,1
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,2
LORETO,1
LORETO,1
LORETO,1
LORETO,1
LORETO,2
LORETO,2
LORETO,2
LORETO,1
LORETO,1
LORETO,2
LORETO,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,1
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,1
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,1
SAN MARTIN,1
SAN MARTIN,1
SAN MARTIN,1
SAN MARTIN,1
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,1
SAN MARTIN,1
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,1
SAN MARTIN,2
SAN MARTIN,1
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,2
SAN MARTIN,1
SAN MARTIN,1
SAN MARTIN,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,1
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
LA LIBERTAD,2
ANCASH,1
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,1
ANCASH,1
ANCASH,1
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,1
ANCASH,1
ANCASH,1
ANCASH,1
ANCASH,1
ANCASH,1
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,1
ANCASH,1
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,1
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
ANCASH,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,2
HUANUCO,1
HUANUCO,2
HUANUCO,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,1
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,2
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,2
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,2
UCAYALI,2
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,2
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
UCAYALI,1
PASCO,1
PASCO,2
PASCO,2
PASCO,2
PASCO,2
PASCO,2
PASCO,2
PASCO,1
PASCO,2
PASCO,2
PASCO,2
PASCO,2
PASCO,2
PASCO,2
PASCO,2
PASCO,2
PASCO,2
LIMA,1
LIMA,2
LIMA,2
LIMA,2
LIMA,1
LIMA,2
LIMA,1
LIMA,2
LIMA,2
LIMA,2
LIMA,1
LIMA,1
LIMA,2
LIMA,2
LIMA,2
LIMA,NA
LIMA,2
LIMA,2
LIMA,2
LIMA,NA
LIMA,NA
LIMA,2
LIMA,1
LIMA,1
LIMA,2
LIMA,2
LIMA,2
LIMA,2
LIMA,1
LIMA,1
LIMA,2
LIMA,2
LIMA,1
LIMA,1
LIMA,2
LIMA,2
LIMA,2
LIMA,1
LIMA,2
LIMA,1
LIMA,1
LIMA,1
LIMA,1
LIMA,2
LIMA,2
LIMA,2
LIMA,1
JUNIN,2
JUNIN,2
JUNIN,2
JUNIN,2
JUNIN,1
JUNIN,1
JUNIN,2
JUNIN,1
JUNIN,1
JUNIN,2
JUNIN,2
JUNIN,1
JUNIN,2
JUNIN,2
JUNIN,1
JUNIN,1
JUNIN,1
JUNIN,2
JUNIN,2
JUNIN,1
JUNIN,2
JUNIN,1
JUNIN,1
JUNIN,2
JUNIN,2
HUANCAVELICA,1
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,1
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,NA
HUANCAVELICA,NA
HUANCAVELICA,1
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,1
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
HUANCAVELICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
ICA,2
